Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set,,
5,-2.031860352,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
10,-1.899414063,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
15,-1.717529297,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
20,-1.49810791,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
25,-1.34185791,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
30,-1.139526367,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
35,-0.991210938,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
40,-0.825500488,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
45,-0.66619873,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
50,-0.574645996,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
55,-0.473632813,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
60,-0.397949219,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
65,-0.274353027,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
70,-0.177307129,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
75,-0.059814453,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
80,0.071716309,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
85,0.050964355,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
90,0.068054199,Gmouse,activation,2,Oct_12_17,Yes,Good,,,
-80,-0.023193359,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-75,-0.024719238,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-70,-0.039978027,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-65,-0.021362305,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-60,-0.018310547,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-55,-0.027160645,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-50,-0.021057129,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-45,-0.028991699,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-40,-0.050048828,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-35,-0.081481934,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-30,-0.09552002,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-25,-0.131225586,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-20,-0.211486816,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-15,-0.469970703,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-10,-1.195983887,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-5,-1.756591797,Gmouse,activation,2,Oct_12_17,Late,Good,,,
0,-1.886901855,Gmouse,activation,2,Oct_12_17,Late,Good,,,
5,-1.848144531,Gmouse,activation,2,Oct_12_17,Late,Good,,,
10,-1.688537598,Gmouse,activation,2,Oct_12_17,Late,Good,,,
15,-1.52130127,Gmouse,activation,2,Oct_12_17,Late,Good,,,
20,-1.358947754,Gmouse,activation,2,Oct_12_17,Late,Good,,,
25,-1.156311035,Gmouse,activation,2,Oct_12_17,Late,Good,,,
30,-0.982055664,Gmouse,activation,2,Oct_12_17,Late,Good,,,
35,-0.840148926,Gmouse,activation,2,Oct_12_17,Late,Good,,,
40,-0.717163086,Gmouse,activation,2,Oct_12_17,Late,Good,,,
45,-0.600585938,Gmouse,activation,2,Oct_12_17,Late,Good,,,
50,-0.498046875,Gmouse,activation,2,Oct_12_17,Late,Good,,,
55,-0.384216309,Gmouse,activation,2,Oct_12_17,Late,Good,,,
60,-0.229187012,Gmouse,activation,2,Oct_12_17,Late,Good,,,
65,-0.101623535,Gmouse,activation,2,Oct_12_17,Late,Good,,,
70,0.056152344,Gmouse,activation,2,Oct_12_17,Late,Good,,,
75,0.063171387,Gmouse,activation,2,Oct_12_17,Late,Good,,,
80,0.063781738,Gmouse,activation,2,Oct_12_17,Late,Good,,,
85,0.051879883,Gmouse,activation,2,Oct_12_17,Late,Good,,,
90,0.055236816,Gmouse,activation,2,Oct_12_17,Late,Good,,,
-80,-0.01373291,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-75,-0.040588379,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-70,-0.042724609,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-65,-0.026855469,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-60,-0.029907227,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-55,-0.025634766,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-50,-0.018310547,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-45,-0.021362305,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-40,-0.014648438,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-35,-0.015869141,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-30,-0.010375977,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-25,-0.022888184,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-20,-0.126037598,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-15,-0.575866699,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-10,-1.972351074,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-5,-2.740478516,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
0,-2.789611816,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
5,-2.587585449,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
10,-2.295837402,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
15,-1.96472168,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
20,-1.618347168,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
25,-1.298828125,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
30,-1.000061035,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
35,-0.605773926,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
40,-0.202941895,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
45,0.01373291,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
50,0.01373291,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
55,0.040893555,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
60,0.03112793,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
65,0.004272461,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
70,0.040588379,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
75,0.03692627,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
80,0.020751953,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
85,0.019226074,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
90,0.056152344,DiDiiiNC,activation,2,Oct_12_17,No,Good,,,
-80,-0.029907227,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-75,-0.016174316,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-70,-0.014953613,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-65,-0.036010742,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-60,-0.041503906,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-55,-0.03326416,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-50,-0.046691895,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-45,-0.075378418,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-40,-0.144042969,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-35,-0.190734863,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-30,-0.249938965,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-25,-0.321655273,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-20,-0.403442383,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-15,-0.714111328,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-10,-1.4453125,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-5,-1.885070801,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
0,-1.89666748,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
5,-1.749572754,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
10,-1.516418457,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
15,-1.26953125,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
20,-1.056518555,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
25,-0.855407715,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
30,-0.674743652,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
35,-0.478210449,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
40,-0.209960938,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
45,0.034790039,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
50,0.016174316,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
55,0.015563965,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
60,0.024719238,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
65,0.0390625,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
70,0.009155273,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
75,-0.004577637,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
80,0.028381348,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
85,0.019836426,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
90,0.01953125,DiDiiiNC,activation,2,Oct_12_17,Yes,Good,,,
-80,-0.018005371,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-75,-0.052185059,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-70,-0.021057129,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-65,-0.044555664,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-60,-0.037841797,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-55,-0.055541992,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-50,-0.06072998,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-45,-0.067443848,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-40,-0.10345459,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-35,-0.174560547,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-30,-0.200195313,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-25,-0.248413086,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-20,-0.336608887,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-15,-0.547790527,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-10,-1.024780273,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-5,-1.387939453,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
0,-1.429138184,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
5,-1.324157715,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
10,-1.172790527,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
15,-1.006774902,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
20,-0.83190918,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
25,-0.673217773,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
30,-0.482177734,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
35,-0.37689209,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
40,-0.173339844,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
45,0.038757324,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
50,0.004272461,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
55,0.010986328,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
60,0.028991699,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
65,0.015563965,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
70,0.012512207,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
75,0.030517578,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
80,0.029296875,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
85,0.021972656,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
90,0.052490234,DiDiiiNC,activation,2,Oct_12_17,Late,Good,,,
-80,-0.023498535,NoC,activation,3,Oct_12_17,No,Good,,,
-75,-0.022583008,NoC,activation,3,Oct_12_17,No,Good,,,
-70,-0.045471191,NoC,activation,3,Oct_12_17,No,Good,,,
-65,-0.042724609,NoC,activation,3,Oct_12_17,No,Good,,,
-60,-0.032958984,NoC,activation,3,Oct_12_17,No,Good,,,
-55,-0.022583008,NoC,activation,3,Oct_12_17,No,Good,,,
-50,-0.01739502,NoC,activation,3,Oct_12_17,No,Good,,,
-45,-0.015869141,NoC,activation,3,Oct_12_17,No,Good,,,
-40,-0.031738281,NoC,activation,3,Oct_12_17,No,Good,,,
-35,-0.019226074,NoC,activation,3,Oct_12_17,No,Good,,,
-30,-0.009765625,NoC,activation,3,Oct_12_17,No,Good,,,
-25,-0.035400391,NoC,activation,3,Oct_12_17,No,Good,,,
-20,-0.159912109,NoC,activation,3,Oct_12_17,No,Good,,,
-15,-0.976867676,NoC,activation,3,Oct_12_17,No,Good,,,
-10,-2.613830566,NoC,activation,3,Oct_12_17,No,Good,,,
-5,-3.069152832,NoC,activation,3,Oct_12_17,No,Good,,,
0,-3.121948242,NoC,activation,3,Oct_12_17,No,Good,,,
5,-3.030090332,NoC,activation,3,Oct_12_17,No,Good,,,
10,-2.897644043,NoC,activation,3,Oct_12_17,No,Good,,,
15,-2.66998291,NoC,activation,3,Oct_12_17,No,Good,,,
20,-2.446594238,NoC,activation,3,Oct_12_17,No,Good,,,
25,-2.255859375,NoC,activation,3,Oct_12_17,No,Good,,,
30,-2.041015625,NoC,activation,3,Oct_12_17,No,Good,,,
35,-1.848144531,NoC,activation,3,Oct_12_17,No,Good,,,
40,-1.663513184,NoC,activation,3,Oct_12_17,No,Good,,,
45,-1.477355957,NoC,activation,3,Oct_12_17,No,Good,,,
50,-1.320495605,NoC,activation,3,Oct_12_17,No,Good,,,
55,-1.165161133,NoC,activation,3,Oct_12_17,No,Good,,,
60,-1.029052734,NoC,activation,3,Oct_12_17,No,Good,,,
65,-0.918579102,NoC,activation,3,Oct_12_17,No,Good,,,
70,-0.774841309,NoC,activation,3,Oct_12_17,No,Good,,,
75,-0.586853027,NoC,activation,3,Oct_12_17,No,Good,,,
80,-0.422363281,NoC,activation,3,Oct_12_17,No,Good,,,
85,-0.274353027,NoC,activation,3,Oct_12_17,No,Good,,,
90,-0.126647949,NoC,activation,3,Oct_12_17,No,Good,,,
-80,-0.028076172,NoC,activation,3,Oct_12_17,Yes,Good,,,
-75,-0.030822754,NoC,activation,3,Oct_12_17,Yes,Good,,,
-70,-0.016174316,NoC,activation,3,Oct_12_17,Yes,Good,,,
-65,-0.012207031,NoC,activation,3,Oct_12_17,Yes,Good,,,
-60,-0.020141602,NoC,activation,3,Oct_12_17,Yes,Good,,,
-55,-0.025024414,NoC,activation,3,Oct_12_17,Yes,Good,,,
-50,-0.024108887,NoC,activation,3,Oct_12_17,Yes,Good,,,
-45,-0.031738281,NoC,activation,3,Oct_12_17,Yes,Good,,,
-40,-0.045471191,NoC,activation,3,Oct_12_17,Yes,Good,,,
-35,-0.083007813,NoC,activation,3,Oct_12_17,Yes,Good,,,
-30,-0.080566406,NoC,activation,3,Oct_12_17,Yes,Good,,,
-25,-0.191955566,NoC,activation,3,Oct_12_17,Yes,Good,,,
-20,-0.370483398,NoC,activation,3,Oct_12_17,Yes,Good,,,
-15,-1.747131348,NoC,activation,3,Oct_12_17,Yes,Good,,,
-10,-2.59979248,NoC,activation,3,Oct_12_17,Yes,Good,,,
-5,-2.77923584,NoC,activation,3,Oct_12_17,Yes,Good,,,
0,-2.760620117,NoC,activation,3,Oct_12_17,Yes,Good,,,
5,-2.635803223,NoC,activation,3,Oct_12_17,Yes,Good,,,
10,-2.449951172,NoC,activation,3,Oct_12_17,Yes,Good,,,
15,-2.237854004,NoC,activation,3,Oct_12_17,Yes,Good,,,
20,-2.05657959,NoC,activation,3,Oct_12_17,Yes,Good,,,
25,-1.860046387,NoC,activation,3,Oct_12_17,Yes,Good,,,
30,-1.678161621,NoC,activation,3,Oct_12_17,Yes,Good,,,
35,-1.550598145,NoC,activation,3,Oct_12_17,Yes,Good,,,
40,-1.383056641,NoC,activation,3,Oct_12_17,Yes,Good,,,
45,-1.203613281,NoC,activation,3,Oct_12_17,Yes,Good,,,
50,-1.077575684,NoC,activation,3,Oct_12_17,Yes,Good,,,
55,-0.95123291,NoC,activation,3,Oct_12_17,Yes,Good,,,
60,-0.820617676,NoC,activation,3,Oct_12_17,Yes,Good,,,
65,-0.735168457,NoC,activation,3,Oct_12_17,Yes,Good,,,
70,-0.597839355,NoC,activation,3,Oct_12_17,Yes,Good,,,
75,-0.473327637,NoC,activation,3,Oct_12_17,Yes,Good,,,
80,-0.331115723,NoC,activation,3,Oct_12_17,Yes,Good,,,
85,-0.176391602,NoC,activation,3,Oct_12_17,Yes,Good,,,
90,-0.057678223,NoC,activation,3,Oct_12_17,Yes,Good,,,
-80,-0.028991699,NoC,activation,3,Oct_12_17,Late,Good,,,
-75,-0.026550293,NoC,activation,3,Oct_12_17,Late,Good,,,
-70,-0.036010742,NoC,activation,3,Oct_12_17,Late,Good,,,
-65,-0.01159668,NoC,activation,3,Oct_12_17,Late,Good,,,
-60,-0.007324219,NoC,activation,3,Oct_12_17,Late,Good,,,
-55,-0.030822754,NoC,activation,3,Oct_12_17,Late,Good,,,
-50,-0.053100586,NoC,activation,3,Oct_12_17,Late,Good,,,
-45,-0.055847168,NoC,activation,3,Oct_12_17,Late,Good,,,
-40,-0.072631836,NoC,activation,3,Oct_12_17,Late,Good,,,
-35,-0.124511719,NoC,activation,3,Oct_12_17,Late,Good,,,
-30,-0.185546875,NoC,activation,3,Oct_12_17,Late,Good,,,
-25,-0.260620117,NoC,activation,3,Oct_12_17,Late,Good,,,
-20,-0.619506836,NoC,activation,3,Oct_12_17,Late,Good,,,
-15,-1.816711426,NoC,activation,3,Oct_12_17,Late,Good,,,
-10,-2.33001709,NoC,activation,3,Oct_12_17,Late,Good,,,
-5,-2.460632324,NoC,activation,3,Oct_12_17,Late,Good,,,
0,-2.399902344,NoC,activation,3,Oct_12_17,Late,Good,,,
5,-2.285766602,NoC,activation,3,Oct_12_17,Late,Good,,,
10,-2.131347656,NoC,activation,3,Oct_12_17,Late,Good,,,
15,-1.963806152,NoC,activation,3,Oct_12_17,Late,Good,,,
20,-1.787414551,NoC,activation,3,Oct_12_17,Late,Good,,,
25,-1.618041992,NoC,activation,3,Oct_12_17,Late,Good,,,
30,-1.448974609,NoC,activation,3,Oct_12_17,Late,Good,,,
35,-1.299438477,NoC,activation,3,Oct_12_17,Late,Good,,,
40,-1.175537109,NoC,activation,3,Oct_12_17,Late,Good,,,
45,-1.020202637,NoC,activation,3,Oct_12_17,Late,Good,,,
50,-0.912780762,NoC,activation,3,Oct_12_17,Late,Good,,,
55,-0.807800293,NoC,activation,3,Oct_12_17,Late,Good,,,
60,-0.726623535,NoC,activation,3,Oct_12_17,Late,Good,,,
65,-0.627746582,NoC,activation,3,Oct_12_17,Late,Good,,,
70,-0.524902344,NoC,activation,3,Oct_12_17,Late,Good,,,
75,-0.40802002,NoC,activation,3,Oct_12_17,Late,Good,,,
80,-0.298156738,NoC,activation,3,Oct_12_17,Late,Good,,,
85,-0.175170898,NoC,activation,3,Oct_12_17,Late,Good,,,
90,-0.056152344,NoC,activation,3,Oct_12_17,Late,Good,,,
-80,-0.038146973,Gmouse,activation,3,Oct_12_17,No,Good,,,
-75,-0.030517578,Gmouse,activation,3,Oct_12_17,No,Good,,,
-70,-0.013122559,Gmouse,activation,3,Oct_12_17,No,Good,,,
-65,-0.008544922,Gmouse,activation,3,Oct_12_17,No,Good,,,
-60,-0.012512207,Gmouse,activation,3,Oct_12_17,No,Good,,,
-55,-0.008850098,Gmouse,activation,3,Oct_12_17,No,Good,,,
-50,-0.01953125,Gmouse,activation,3,Oct_12_17,No,Good,,,
-45,-0.02532959,Gmouse,activation,3,Oct_12_17,No,Good,,,
-40,-0.023498535,Gmouse,activation,3,Oct_12_17,No,Good,,,
-35,-0.031738281,Gmouse,activation,3,Oct_12_17,No,Good,,,
-30,-0.016784668,Gmouse,activation,3,Oct_12_17,No,Good,,,
-25,-0.029602051,Gmouse,activation,3,Oct_12_17,No,Good,,,
-20,-0.129699707,Gmouse,activation,3,Oct_12_17,No,Good,,,
-15,-0.550231934,Gmouse,activation,3,Oct_12_17,No,Good,,,
-10,-1.665649414,Gmouse,activation,3,Oct_12_17,No,Good,,,
-5,-2.326965332,Gmouse,activation,3,Oct_12_17,No,Good,,,
0,-2.461853027,Gmouse,activation,3,Oct_12_17,No,Good,,,
5,-2.411804199,Gmouse,activation,3,Oct_12_17,No,Good,,,
10,-2.264099121,Gmouse,activation,3,Oct_12_17,No,Good,,,
15,-2.088317871,Gmouse,activation,3,Oct_12_17,No,Good,,,
20,-1.921691895,Gmouse,activation,3,Oct_12_17,No,Good,,,
25,-1.74987793,Gmouse,activation,3,Oct_12_17,No,Good,,,
30,-1.546020508,Gmouse,activation,3,Oct_12_17,No,Good,,,
35,-1.442260742,Gmouse,activation,3,Oct_12_17,No,Good,,,
40,-1.246643066,Gmouse,activation,3,Oct_12_17,No,Good,,,
45,-1.110839844,Gmouse,activation,3,Oct_12_17,No,Good,,,
50,-0.982055664,Gmouse,activation,3,Oct_12_17,No,Good,,,
55,-0.792236328,Gmouse,activation,3,Oct_12_17,No,Good,,,
60,-0.605163574,Gmouse,activation,3,Oct_12_17,No,Good,,,
65,-0.413513184,Gmouse,activation,3,Oct_12_17,No,Good,,,
70,-0.240783691,Gmouse,activation,3,Oct_12_17,No,Good,,,
75,-0.076904297,Gmouse,activation,3,Oct_12_17,No,Good,,,
80,0.067443848,Gmouse,activation,3,Oct_12_17,No,Good,,,
85,0.120544434,Gmouse,activation,3,Oct_12_17,No,Good,,,
90,0.126647949,Gmouse,activation,3,Oct_12_17,No,Good,,,
-80,-0.03112793,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-75,-0.030212402,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-70,-0.026550293,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-65,-0.020446777,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-60,-0.018310547,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-55,-0.036315918,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-50,-0.03112793,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-45,-0.054321289,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-40,-0.048522949,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-35,-0.057067871,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-30,-0.077819824,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-25,-0.102539063,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-20,-0.202941895,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-15,-0.600891113,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-10,-1.20300293,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-5,-1.507873535,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
0,-1.56463623,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
5,-1.538696289,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
10,-1.434020996,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
15,-1.327209473,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
20,-1.197814941,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
25,-1.058959961,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
30,-0.94329834,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
35,-0.849304199,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
40,-0.722045898,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
45,-0.62713623,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
50,-0.54901123,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
55,-0.430297852,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
60,-0.325927734,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
65,-0.216064453,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
70,-0.108032227,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
75,-0.010375977,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
80,0.044250488,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
85,0.059814453,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
90,0.06652832,Gmouse,activation,3,Oct_12_17,Yes,Good,,,
-80,-0.019836426,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-75,-0.008850098,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-70,-0.010070801,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-65,0.002441406,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-60,-0.007629395,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-55,-0.026245117,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-50,-0.035400391,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-45,-0.049438477,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-40,-0.04119873,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-35,-0.054931641,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-30,-0.08026123,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-25,-0.098571777,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-20,-0.196533203,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-15,-0.49041748,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-10,-0.916442871,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-5,-1.151123047,Gmouse,activation,3,Oct_12_17,Late,Good,,,
0,-1.216125488,Gmouse,activation,3,Oct_12_17,Late,Good,,,
5,-1.189880371,Gmouse,activation,3,Oct_12_17,Late,Good,,,
10,-1.118774414,Gmouse,activation,3,Oct_12_17,Late,Good,,,
15,-1.033325195,Gmouse,activation,3,Oct_12_17,Late,Good,,,
20,-0.9375,Gmouse,activation,3,Oct_12_17,Late,Good,,,
25,-0.838012695,Gmouse,activation,3,Oct_12_17,Late,Good,,,
30,-0.731201172,Gmouse,activation,3,Oct_12_17,Late,Good,,,
35,-0.659179688,Gmouse,activation,3,Oct_12_17,Late,Good,,,
40,-0.560913086,Gmouse,activation,3,Oct_12_17,Late,Good,,,
45,-0.491333008,Gmouse,activation,3,Oct_12_17,Late,Good,,,
50,-0.419921875,Gmouse,activation,3,Oct_12_17,Late,Good,,,
55,-0.346984863,Gmouse,activation,3,Oct_12_17,Late,Good,,,
60,-0.275878906,Gmouse,activation,3,Oct_12_17,Late,Good,,,
65,-0.173950195,Gmouse,activation,3,Oct_12_17,Late,Good,,,
70,-0.09979248,Gmouse,activation,3,Oct_12_17,Late,Good,,,
75,0.003967285,Gmouse,activation,3,Oct_12_17,Late,Good,,,
80,0.055847168,Gmouse,activation,3,Oct_12_17,Late,Good,,,
85,0.065002441,Gmouse,activation,3,Oct_12_17,Late,Good,,,
90,0.072021484,Gmouse,activation,3,Oct_12_17,Late,Good,,,
-80,-0.020751953,DiDiiiNC,activation,3,Oct_12_17,No,Good,,,
-75,-0.026245117,DiDiiiNC,activation,3,Oct_12_17,No,Good,,,
